year,month,day,air_temp,rain,water_temp,water_fowl,date
2011,08,31,25,No,15,79,2011-08-31
2011,08,31,25,No,15,32,2011-08-31
2011,09,04,22,Yes,17,39,2011-09-04
2011,09,04,22,Yes,17,38,2011-09-04
2011,09,04,22,Yes,19,20,2011-09-04
2011,09,04,22,Yes,20,6,2011-09-04
2011,09,04,22,Yes,20,57,2011-09-04
2011,09,04,22,Yes,21,32,2011-09-04
2011,09,04,22,Yes,21,12,2011-09-04
2011,09,04,22,Yes,19,72,2011-09-04
2011,09,04,22,Yes,19,49,2011-09-04
2011,09,05,19,Yes,19,30,2011-09-05
2011,09,05,19,Yes,19,47,2011-09-05
2011,09,05,19,Yes,19,103,2011-09-05
2011,09,05,19,Yes,20,8,2011-09-05
2011,09,05,19,Yes,21,142,2011-09-05
2011,09,05,19,Yes,17,131,2011-09-05
2011,09,05,19,Yes,17,48,2011-09-05
2011,09,05,19,Yes,20,12,2011-09-05
2012,05,23,19,No,15,30,2012-05-23
2012,05,23,19,No,15,22,2012-05-23
2012,05,23,19,No,14,4,2012-05-23
2012,05,23,19,No,15,5,2012-05-23
2012,05,23,19,No,16,7,2012-05-23
2012,05,23,19,No,16,100,2012-05-23
2012,05,23,19,No,16,3,2012-05-23
2012,05,23,19,No,13,5,2012-05-23
2012,05,23,19,No,13,1,2012-05-23
2012,05,23,19,No,15,47,2012-05-23
2012,06,03,18,Yes,17,46,2012-06-03
2012,06,03,18,Yes,16,12,2012-06-03
2012,06,03,18,Yes,16,2,2012-06-03
2012,06,03,18,Yes,16,20,2012-06-03
2012,06,03,18,Yes,16,36,2012-06-03
2012,06,03,18,Yes,17,33,2012-06-03
2012,06,03,18,Yes,13,10,2012-06-03
2012,06,07,25,Yes,15,9,2012-06-07
2012,06,07,25,Yes,14,6,2012-06-07
2012,06,07,25,Yes,15,20,2012-06-07
2012,06,07,25,Yes,16,11,2012-06-07
2012,06,07,25,Yes,16,41,2012-06-07
2012,06,07,25,Yes,14,10,2012-06-07
2012,06,07,25,Yes,14,24,2012-06-07
2012,06,07,25,Yes,13,35,2012-06-07
2012,06,19,32,Yes,22,14,2012-06-19
2012,06,19,32,Yes,18,6,2012-06-19
2012,06,19,32,Yes,18,6,2012-06-19
2012,06,19,32,Yes,19,55,2012-06-19
2012,06,19,32,Yes,19,34,2012-06-19
2012,06,19,32,Yes,20,40,2012-06-19
2012,06,19,32,Yes,19,3,2012-06-19
2012,06,19,32,Yes,19,19,2012-06-19
2012,06,19,32,Yes,17,15,2012-06-19
2012,06,27,27,No,14,41,2012-06-27
2012,06,27,27,No,14,26,2012-06-27
2012,06,27,27,No,14,20,2012-06-27
2012,06,27,27,No,14,5,2012-06-27
2012,06,27,27,No,15,52,2012-06-27
2012,06,27,27,No,15,17,2012-06-27
2012,06,27,27,No,16,61,2012-06-27
2012,06,27,27,No,15,7,2012-06-27
2012,06,27,27,No,15,31,2012-06-27
2012,07,17,33,No,20,9,2012-07-17
2012,07,17,33,No,21,37,2012-07-17
2012,07,17,33,No,19,8,2012-07-17
2012,07,17,33,No,20,21,2012-07-17
2012,07,17,33,No,20,32,2012-07-17
2012,07,17,33,No,21,41,2012-07-17
2012,07,17,33,No,15,18,2012-07-17
2012,07,17,33,No,18,27,2012-07-17
2012,07,17,33,No,18,51,2012-07-17
2012,07,17,33,No,14,20,2012-07-17
2012,07,28,25,Yes,18,24,2012-07-28
2012,07,28,25,Yes,19,56,2012-07-28
2012,07,28,25,Yes,18,14,2012-07-28
2012,07,28,25,Yes,16,16,2012-07-28
2012,07,28,25,Yes,19,3,2012-07-28
2012,07,28,25,Yes,17,6,2012-07-28
2012,07,28,25,Yes,18,21,2012-07-28
2012,07,28,25,Yes,19,3,2012-07-28
2012,07,28,25,Yes,19,41,2012-07-28
2012,07,30,28,No,20,6,2012-07-30
2012,07,30,28,No,20,6,2012-07-30
2012,07,30,28,No,21,25,2012-07-30
2012,07,30,28,No,23,8,2012-07-30
2012,07,30,28,No,20,44,2012-07-30
2012,07,30,28,No,19,17,2012-07-30
2012,07,30,28,Yes,21,21,2012-07-30
2012,07,30,28,Yes,19,5,2012-07-30
2012,07,30,28,Yes,19,6,2012-07-30
2012,08,03,29,No,18,3,2012-08-03
2012,08,03,29,No,19,26,2012-08-03
2012,08,03,29,No,22,41,2012-08-03
2012,08,03,29,No,22,25,2012-08-03
2012,08,03,29,No,22,19,2012-08-03
2012,08,03,29,No,22,7,2012-08-03
2012,08,18,26,No,14,3,2012-08-18
2012,08,18,26,No,16,21,2012-08-18
2012,08,18,26,No,19,2,2012-08-18
2012,08,18,26,No,19,25,2012-08-18
2012,08,18,26,No,18,6,2012-08-18
2012,08,18,26,No,22,32,2012-08-18
2012,08,18,26,No,9,31,2012-08-18
2012,08,18,26,No,9,3,2012-08-18
2012,08,18,26,No,13,20,2012-08-18
2012,08,21,26,No,15,3,2012-08-21
2012,08,21,26,No,17,56,2012-08-21
2012,08,21,26,No,13,18,2012-08-21
2012,08,21,26,No,14,12,2012-08-21
2012,08,21,26,No,14,14,2012-08-21
2012,08,21,26,No,15,32,2012-08-21
2012,08,21,26,No,20,8,2012-08-21
2012,08,21,26,No,17,10,2012-08-21
2012,08,21,26,No,17,3,2012-08-21
2012,08,21,26,No,16,5,2012-08-21
2012,08,25,27,No,19,6,2012-08-25
2012,08,25,27,No,22,12,2012-08-25
2012,08,25,27,No,14,23,2012-08-25
2012,08,25,27,No,16,14,2012-08-25
2012,08,25,27,No,16,44,2012-08-25
2012,08,25,27,No,16,3,2012-08-25
2012,08,25,27,No,18,8,2012-08-25
2012,08,25,27,No,19,10,2012-08-25
2012,08,25,27,No,18,3,2012-08-25
2012,08,29,25,No,19,31,2012-08-29
2012,08,29,25,No,19,34,2012-08-29
2012,08,29,25,No,16,16,2012-08-29
2012,08,29,25,No,18,4,2012-08-29
2012,08,29,25,No,18,32,2012-08-29
2012,08,29,25,No,19,21,2012-08-29
2012,08,29,25,No,20,21,2012-08-29
2012,08,29,25,No,16,8,2012-08-29
2012,08,29,25,No,16,12,2012-08-29
2012,08,29,25,No,18,7,2012-08-29
2013,05,29,15,Yes,9,1,2013-05-29
2013,05,29,15,Yes,9,3,2013-05-29
2013,05,29,15,Yes,9,4,2013-05-29
2013,05,29,15,Yes,9,5,2013-05-29
2013,05,29,15,Yes,9,33,2013-05-29
2013,05,29,15,Yes,9,76,2013-05-29
2013,05,29,15,Yes,10,55,2013-05-29
2013,05,29,15,Yes,8,3,2013-05-29
2013,05,29,15,Yes,8,17,2013-05-29
2013,05,29,15,Yes,10,15,2013-05-29
2013,06,20,18,No,10,3,2013-06-20
2013,06,20,18,No,13,4,2013-06-20
2013,06,20,18,No,13,8,2013-06-20
2013,06,20,18,No,13,3,2013-06-20
2013,06,20,18,No,16,50,2013-06-20
2013,06,20,18,No,14,55,2013-06-20
2013,06,20,20,No,16,50,2013-06-20
2013,06,20,20,No,14,10,2013-06-20
2013,06,20,20,No,12,80,2013-06-20
2013,06,21,18,No,13,2,2013-06-21
2013,06,21,18,No,13,12,2013-06-21
2013,06,21,18,No,13,24,2013-06-21
2013,06,21,18,No,14,126,2013-06-21
2013,06,21,18,No,15,13,2013-06-21
2013,06,21,18,No,15,56,2013-06-21
2013,06,21,18,No,15,5,2013-06-21
2013,06,21,18,No,15,21,2013-06-21
2013,06,21,18,No,16,58,2013-06-21
2013,07,06,25,Yes,17,10,2013-07-06
2013,07,06,25,Yes,18,21,2013-07-06
2013,07,06,25,Yes,21,6,2013-07-06
2013,07,06,25,Yes,21,61,2013-07-06
2013,07,06,25,Yes,21,18,2013-07-06
2013,07,06,29,Yes,22,88,2013-07-06
2013,07,08,28,Yes,18,11,2013-07-08
2013,07,08,28,Yes,18,11,2013-07-08
2013,07,08,28,Yes,23,29,2013-07-08
2013,07,08,28,Yes,24,21,2013-07-08
2013,07,09,25,Yes,18,12,2013-07-09
2013,07,09,25,Yes,20,24,2013-07-09
2013,07,09,25,Yes,22,28,2013-07-09
2013,07,09,25,Yes,20,2,2013-07-09
2013,07,09,25,Yes,17,4,2013-07-09
2013,07,12,23,No,15,19,2013-07-12
2013,07,12,23,No,15,11,2013-07-12
2013,07,12,23,No,13,19,2013-07-12
2013,07,12,23,No,15,2,2013-07-12
2013,07,12,23,No,16,40,2013-07-12
2013,07,12,23,No,16,45,2013-07-12
2012,08,15,16,Yes,19,11,2012-08-15
2012,08,15,16,Yes,19,39,2012-08-15
2012,08,15,16,Yes,17,36,2012-08-15
2012,08,15,16,Yes,18,11,2012-08-15
2012,08,15,16,Yes,18,18,2012-08-15
2012,08,15,16,Yes,20,2,2012-08-15
2012,08,15,16,Yes,21,22,2012-08-15
2012,08,15,16,Yes,18,7,2012-08-15
2012,08,15,16,Yes,18,24,2012-08-15
2012,08,15,16,Yes,16,18,2012-08-15
2012,08,22,27,No,18,14,2012-08-22
2012,08,22,27,No,19,11,2012-08-22
2012,08,22,27,No,16,25,2012-08-22
2012,08,22,27,No,16,3,2012-08-22
2012,08,22,27,No,18,30,2012-08-22
2012,08,22,27,No,19,50,2012-08-22
2012,08,22,27,No,19,7,2012-08-22
2012,08,30,29,No,20,8,2012-08-30
2012,08,30,29,No,19,21,2012-08-30
2012,08,30,29,No,17,38,2012-08-30
2012,08,30,29,No,18,12,2012-08-30
2012,08,30,29,No,18,52,2012-08-30
2012,08,30,29,No,18,44,2012-08-30
2012,08,30,29,No,21,29,2012-08-30
2012,08,30,29,No,18,3,2012-08-30
2012,08,30,29,No,18,12,2012-08-30
2012,09,01,29,No,19,12,2012-09-01
2012,09,01,29,No,15,3,2012-09-01
2012,09,01,29,No,19,23,2012-09-01
2012,09,01,29,No,15,21,2012-09-01
2012,09,01,29,No,16,36,2012-09-01
2012,09,01,29,No,18,45,2012-09-01
2012,09,01,29,No,19,4,2012-09-01
2012,09,01,29,No,20,54,2012-09-01
2012,09,01,29,No,15,12,2012-09-01
2013,05,22,19,Yes,10,1,2013-05-22
2013,05,22,19,Yes,14,4,2013-05-22
2013,05,22,19,Yes,10,13,2013-05-22
2013,05,22,19,Yes,10,1,2013-05-22
2013,05,22,19,Yes,10,15,2013-05-22
2013,05,22,19,Yes,10,53,2013-05-22
2013,05,22,19,Yes,10,55,2013-05-22
2013,05,24,8,Yes,6,9,2013-05-24
2013,05,24,8,Yes,9,10,2013-05-24
2013,05,24,8,Yes,8,39,2013-05-24
2013,05,24,8,Yes,8,12,2013-05-24
2013,05,24,8,Yes,8,4,2013-05-24
2013,05,24,8,Yes,8,9,2013-05-24
2013,05,24,8,Yes,6,9,2013-05-24
2013,05,31,21,No,9,13,2013-05-31
2013,05,31,21,No,9,21,2013-05-31
2013,05,31,21,No,10,39,2013-05-31
2013,05,31,21,No,11,1,2013-05-31
2013,05,31,21,No,11,23,2013-05-31
2013,05,31,21,No,12,7,2013-05-31
2013,05,31,19,No,12,47,2013-05-31
2013,05,31,19,No,10,3,2013-05-31
2013,05,31,19,No,10,15,2013-05-31
2013,05,31,19,No,12,15,2013-05-31
2013,06,01,21,Yes,9,15,2013-06-01
2013,06,01,21,Yes,11,7,2013-06-01
2013,06,01,21,Yes,10,11,2013-06-01
2013,06,01,21,Yes,10,21,2013-06-01
2013,06,01,18,Yes,10,36,2013-06-01
2013,06,01,18,Yes,9,8,2013-06-01
2013,06,01,18,Yes,9,37,2013-06-01
2013,06,01,18,Yes,9,5,2013-06-01
2013,06,09,21,Yes,9,3,2013-06-09
2013,06,09,21,Yes,9,16,2013-06-09
2013,06,09,21,Yes,6,2,2013-06-09
2013,06,09,21,Yes,6,3,2013-06-09
2013,06,09,21,Yes,8,34,2013-06-09
2013,06,09,21,Yes,9,4,2013-06-09
2013,06,09,20,Yes,11,51,2013-06-09
2013,06,09,20,Yes,10,5,2013-06-09
2013,06,09,20,Yes,11,37,2013-06-09
2013,06,10,15,No,9,1,2013-06-10
2013,06,10,15,No,9,3,2013-06-10
2013,06,10,15,No,7,12,2013-06-10
2013,06,10,15,No,9,35,2013-06-10
2013,06,10,15,No,9,40,2013-06-10
2013,06,10,20,No,10,32,2013-06-10
2013,06,10,20,No,10,25,2013-06-10
2013,06,15,16,No,13,10,2013-06-15
2013,06,15,16,No,11,14,2013-06-15
2013,06,15,16,No,11,3,2013-06-15
2012,09,03,29,No,19,23,2012-09-03
2012,09,03,29,No,18,3,2012-09-03
2012,09,03,29,No,19,21,2012-09-03
2012,09,03,29,No,19,23,2012-09-03
2012,09,03,29,No,15,2,2012-09-03
2013,05,26,16,No,8,2,2013-05-26
2013,05,26,16,No,8,2,2013-05-26
2013,05,26,16,No,8,42,2013-05-26
2013,05,26,16,No,8,36,2013-05-26
2013,05,26,18,No,10,46,2013-05-26
2013,05,26,18,No,8,2,2013-05-26
2013,05,26,18,No,8,9,2013-05-26
2013,05,26,18,No,8,30,2013-05-26
2013,05,27,18,No,8,28,2013-05-27
2013,05,27,18,No,8,2,2013-05-27
2013,05,27,18,No,8,3,2013-05-27
2013,05,27,18,No,8,9,2013-05-27
2013,05,27,18,No,9,4,2013-05-27
2013,05,27,18,No,9,22,2013-05-27
2013,05,27,18,No,7,5,2013-05-27
2013,05,27,18,No,7,13,2013-05-27
2013,05,27,18,No,9,7,2013-05-27
2013,06,02,21,Yes,11,3,2013-06-02
2013,06,02,21,Yes,11,27,2013-06-02
2013,06,02,18,Yes,13,62,2013-06-02
2013,06,02,18,Yes,10,20,2013-06-02
2013,06,02,18,Yes,10,5,2013-06-02
2013,06,02,18,Yes,8,19,2013-06-02
2013,06,15,16,No,11,24,2013-06-15
2013,06,15,20,No,12,14,2013-06-15
2013,06,15,20,No,13,65,2013-06-15
2013,06,15,20,No,10,19,2013-06-15
2013,06,15,20,No,13,65,2013-06-15
2013,06,16,19,No,9,7,2013-06-16
2013,06,16,19,No,10,39,2013-06-16
2013,06,16,19,No,10,5,2013-06-16
2013,06,16,19,No,10,5,2013-06-16
2013,06,16,19,No,11,19,2013-06-16
2013,06,16,19,No,11,55,2013-06-16
2013,06,16,16,Yes,11,50,2013-06-16
2013,06,16,16,Yes,12,21,2013-06-16
2013,06,17,18,Yes,11,10,2013-06-17
2013,06,17,18,Yes,10,15,2013-06-17
2013,06,17,18,Yes,10,23,2013-06-17
2013,06,17,18,Yes,12,2,2013-06-17
2013,06,17,18,Yes,13,93,2013-06-17
2013,06,17,18,Yes,15,39,2013-06-17
2013,06,17,18,Yes,15,56,2013-06-17
2013,06,17,18,Yes,11,10,2013-06-17
2013,06,26,29,Yes,14,7,2013-06-26
2013,06,26,29,Yes,14,14,2013-06-26
2013,06,26,29,Yes,17,20,2013-06-26
2013,06,26,29,Yes,18,6,2013-06-26
2013,06,26,29,Yes,17,65,2013-06-26
2013,06,26,29,Yes,19,39,2013-06-26
2013,06,26,29,Yes,21,50,2013-06-26
2013,06,26,29,Yes,11,6,2013-06-26
2013,06,26,29,Yes,12,10,2013-06-26
2013,06,27,21,No,15,19,2013-06-27
2013,06,27,21,No,16,8,2013-06-27
2013,06,27,21,No,18,22,2013-06-27
2013,06,27,21,No,20,4,2013-06-27
2013,06,27,21,No,20,131,2013-06-27
2013,06,27,21,No,21,42,2013-06-27
2013,06,27,22,No,23,109,2013-06-27
2013,06,27,22,No,12,19,2013-06-27
2013,06,28,20,No,18,21,2013-06-28
2013,06,28,20,No,18,31,2013-06-28
2013,06,28,20,No,17,10,2013-06-28
2013,06,28,20,No,18,40,2013-06-28
2013,06,28,20,No,18,50,2013-06-28
2013,06,28,20,No,23,65,2013-06-28
2013,06,28,20,No,13,10,2013-06-28
2013,06,28,20,No,13,30,2013-06-28
2013,06,30,21,No,14,70,2013-06-30
2013,06,30,21,No,14,14,2013-06-30
2013,06,30,21,No,16,31,2013-06-30
2013,06,30,21,No,15,10,2013-06-30
2013,06,30,21,No,16,35,2013-06-30
2013,06,30,21,No,17,55,2013-06-30
2013,06,30,24,No,19,25,2013-06-30
2013,06,30,24,No,15,21,2013-06-30
2012,08,17,24,No,17,22,2012-08-17
2012,08,17,24,No,18,42,2012-08-17
2012,08,17,24,No,14,6,2012-08-17
2012,08,17,24,No,16,2,2012-08-17
2012,08,17,24,No,16,11,2012-08-17
2012,08,17,24,No,18,19,2012-08-17
2012,08,17,24,No,20,9,2012-08-17
2012,08,17,24,No,16,18,2012-08-17
2012,08,17,24,No,16,3,2012-08-17
2012,08,20,24,No,16,3,2012-08-20
2012,08,20,24,No,18,7,2012-08-20
2012,08,20,24,No,18,25,2012-08-20
2012,08,20,24,No,18,12,2012-08-20
2012,08,20,26,No,21,20,2012-08-20
2012,08,20,26,No,8,2,2012-08-20
2012,08,24,18,No,18,42,2012-08-24
2012,08,24,18,No,18,98,2012-08-24
2012,08,24,18,No,21,36,2012-08-24
2012,08,24,18,No,19,11,2012-08-24
2012,08,24,18,No,19,48,2012-08-24
2012,08,24,18,No,18,16,2012-08-24
2012,08,24,18,No,19,29,2012-08-24
2012,08,24,18,No,12,23,2012-08-24
2012,08,24,18,No,12,27,2012-08-24
2012,08,24,18,No,16,9,2012-08-24
2012,08,26,26,No,22,4,2012-08-26
2012,08,26,26,No,20,12,2012-08-26
2012,08,26,26,No,20,30,2012-08-26
2012,08,26,26,No,20,20,2012-08-26
2012,08,26,26,No,20,61,2012-08-26
2012,08,26,26,No,20,34,2012-08-26
2012,08,26,26,No,20,11,2012-08-26
2012,08,26,26,No,16,1,2012-08-26
2012,08,26,26,No,17,20,2012-08-26
2012,08,31,33,No,19,12,2012-08-31
2012,08,31,33,No,18,14,2012-08-31
2012,08,31,33,No,21,14,2012-08-31
2012,08,31,33,No,10,10,2012-08-31
2012,08,31,33,No,18,18,2012-08-31
2013,06,04,11,No,8,7,2013-06-04
2013,06,04,11,No,8,3,2013-06-04
2013,06,04,11,No,6,6,2013-06-04
2013,06,04,11,No,8,29,2013-06-04
2013,06,04,11,No,11,3,2013-06-04
2013,06,04,11,No,14,47,2013-06-04
2013,06,04,11,No,6,11,2013-06-04
2013,06,06,13,No,5,22,2013-06-06
2013,06,06,13,No,5,15,2013-06-06
2013,06,06,13,No,7,8,2013-06-06
2013,06,14,23,Yes,10,3,2013-06-14
2013,06,14,23,Yes,11,4,2013-06-14
2013,06,14,23,Yes,10,5,2013-06-14
2013,06,14,23,Yes,12,38,2013-06-14
2013,06,14,21,Yes,12,71,2013-06-14
2013,06,14,21,Yes,10,18,2013-06-14
2013,06,14,21,Yes,10,13,2013-06-14
2013,06,14,21,Yes,13,43,2013-06-14
2013,06,18,14,No,12,3,2013-06-18
2013,06,18,14,No,16,17,2013-06-18
2013,06,18,14,No,13,12,2013-06-18
2013,06,18,14,No,14,60,2013-06-18
2013,06,18,14,No,13,18,2013-06-18
2013,06,18,14,No,14,45,2013-06-18
2013,06,18,14,No,12,23,2013-06-18
2013,06,18,14,No,11,13,2013-06-18
2013,06,18,14,No,13,28,2013-06-18
2013,06,22,20,No,12,13,2013-06-22
2013,06,22,20,No,13,4,2013-06-22
2013,06,22,20,No,11,26,2013-06-22
2013,06,22,20,No,11,12,2013-06-22
2013,06,22,20,No,12,8,2013-06-22
2013,06,22,20,No,12,18,2013-06-22
2013,06,22,19,No,12,32,2013-06-22
2013,06,22,19,No,17,21,2013-06-22
2013,07,01,23,No,18,5,2013-07-01
2013,07,01,23,No,17,13,2013-07-01
2013,07,01,23,No,17,24,2013-07-01
2013,07,01,18,No,16,46,2013-07-01
2013,07,01,18,No,17,18,2013-07-01
2013,07,01,18,No,16,20,2013-07-01
2013,07,02,20,No,16,7,2013-07-02
2013,07,02,20,No,16,15,2013-07-02
2013,07,02,20,No,17,30,2013-07-02
2013,07,02,20,No,17,40,2013-07-02
2013,07,02,18,No,17,50,2013-07-02
2013,07,02,18,No,16,2,2013-07-02
2013,07,02,18,No,16,37,2013-07-02
2012,08,12,26,Yes,16,21,2012-08-12
2012,08,12,26,Yes,15,1,2012-08-12
2012,08,12,26,Yes,20,71,2012-08-12
2012,08,12,26,Yes,20,31,2012-08-12
2012,08,12,26,Yes,20,56,2012-08-12
2012,08,12,26,Yes,21,29,2012-08-12
2012,08,12,26,Yes,16,4,2012-08-12
2012,08,12,26,Yes,16,5,2012-08-12
2012,08,28,26,Yes,17,19,2012-08-28
2012,08,28,26,Yes,18,19,2012-08-28
2012,08,28,26,Yes,21,68,2012-08-28
2012,08,28,26,Yes,20,4,2012-08-28
2012,08,28,26,Yes,20,72,2012-08-28
2012,08,28,26,Yes,15,2,2012-08-28
2012,09,02,29,No,15,13,2012-09-02
2012,09,02,29,No,15,7,2012-09-02
2012,09,02,29,No,16,20,2012-09-02
2012,09,02,29,No,16,40,2012-09-02
2012,09,02,29,No,14,12,2012-09-02
2012,09,02,29,No,18,71,2012-09-02
2012,09,02,29,No,18,17,2012-09-02
2012,09,02,29,No,4,2,2012-09-02
2012,09,02,29,No,4,7,2012-09-02
2012,09,02,29,No,9,15,2012-09-02
2013,05,21,15,Yes,10,6,2013-05-21
2013,05,21,15,Yes,10,26,2013-05-21
2013,05,21,15,Yes,10,50,2013-05-21
2013,05,21,15,Yes,10,5,2013-05-21
2013,05,21,15,Yes,11,50,2013-05-21
2013,05,23,10,Yes,10,2,2013-05-23
2013,05,23,10,Yes,8,10,2013-05-23
2013,05,23,10,Yes,10,6,2013-05-23
2013,05,23,10,Yes,10,13,2013-05-23
2013,05,23,10,Yes,10,33,2013-05-23
2013,05,23,10,Yes,12,1,2013-05-23
2013,05,23,10,Yes,12,3,2013-05-23
2013,05,23,10,Yes,11,20,2013-05-23
2013,06,11,21,Yes,10,6,2013-06-11
2013,06,11,21,Yes,7,21,2013-06-11
2013,06,11,21,Yes,8,35,2013-06-11
2013,06,11,22,Yes,11,4,2013-06-11
2013,06,11,22,Yes,11,6,2013-06-11
2013,06,13,17,Yes,9,4,2013-06-13
2013,06,13,17,Yes,9,12,2013-06-13
2013,06,13,17,Yes,8,16,2013-06-13
2013,06,13,17,Yes,10,4,2013-06-13
2013,06,13,17,Yes,10,36,2013-06-13
2013,06,13,20,Yes,10,21,2013-06-13
2013,06,13,20,Yes,10,3,2013-06-13
2013,06,13,20,Yes,13,27,2013-06-13
2013,06,29,17,Yes,14,28,2013-06-29
2013,06,29,17,Yes,13,11,2013-06-29
2013,06,29,17,Yes,14,23,2013-06-29
2013,06,29,17,Yes,16,6,2013-06-29
2013,06,29,17,Yes,16,12,2013-06-29
2013,06,29,23,Yes,17,34,2013-06-29
2013,07,02,18,No,16,33,2013-07-02
2013,07,04,19,Yes,15,7,2013-07-04
2013,07,04,19,Yes,17,13,2013-07-04
2013,07,04,19,Yes,20,22,2013-07-04
2013,07,04,19,Yes,20,3,2013-07-04
2013,07,04,19,Yes,20,108,2013-07-04
2013,07,04,19,Yes,20,34,2013-07-04
2013,07,04,19,Yes,20,96,2013-07-04
2013,07,04,19,Yes,16,7,2013-07-04
2013,07,04,19,Yes,20,9,2013-07-04
2013,07,05,25,Yes,14,80,2013-07-05
2013,07,05,25,Yes,14,42,2013-07-05
2013,07,05,25,Yes,19,21,2013-07-05
2013,07,05,25,Yes,20,6,2013-07-05
2013,07,05,25,Yes,20,60,2013-07-05
2013,07,05,25,Yes,18,25,2013-07-05
2013,07,05,25,Yes,20,47,2013-07-05
2013,07,05,25,Yes,19,50,2013-07-05
2013,07,05,25,Yes,19,10,2013-07-05
2013,07,05,25,Yes,18,7,2013-07-05
2013,07,07,26,Yes,18,19,2013-07-07
2013,07,07,26,Yes,18,6,2013-07-07
2013,07,07,26,Yes,20,11,2013-07-07
2013,07,07,26,Yes,21,60,2013-07-07
2013,07,07,26,Yes,21,18,2013-07-07
2013,07,07,28,Yes,22,36,2013-07-07
2013,07,07,28,Yes,20,11,2013-07-07
2012,08,13,26,No,11,3,2012-08-13
2012,08,13,26,No,18,24,2012-08-13
2012,08,13,26,No,14,3,2012-08-13
2012,08,13,26,No,15,7,2012-08-13
2012,08,13,26,No,16,2,2012-08-13
2012,08,13,26,No,16,14,2012-08-13
2012,08,13,26,No,15,14,2012-08-13
2012,08,13,26,No,16,2,2012-08-13
2012,08,13,26,No,16,3,2012-08-13
2012,08,19,26,No,16,12,2012-08-19
2012,08,19,26,No,16,12,2012-08-19
2012,08,19,26,No,14,25,2012-08-19
2012,08,19,26,No,14,4,2012-08-19
2012,08,19,26,No,16,41,2012-08-19
2012,08,19,26,No,17,16,2012-08-19
2013,05,30,21,Yes,9,2,2013-05-30
2013,05,30,21,Yes,11,6,2013-05-30
2013,05,30,21,Yes,11,5,2013-05-30
2013,05,30,21,Yes,11,12,2013-05-30
2013,05,30,21,Yes,11,16,2013-05-30
2013,05,30,21,Yes,11,27,2013-05-30
2013,05,30,21,Yes,8,3,2013-05-30
2013,05,30,21,Yes,8,12,2013-05-30
2013,05,30,21,Yes,10,10,2013-05-30
2013,06,05,12,No,9,12,2013-06-05
2013,06,05,12,No,9,5,2013-06-05
2013,06,05,12,No,7,8,2013-06-05
2013,06,05,12,No,9,1,2013-06-05
2013,06,05,12,No,9,11,2013-06-05
2013,06,05,12,No,11,27,2013-06-05
2013,06,05,12,No,13,31,2013-06-05
2013,06,05,12,No,8,75,2013-06-05
2013,06,08,16,Yes,9,16,2013-06-08
2013,06,08,16,Yes,9,10,2013-06-08
2013,06,08,16,Yes,9,3,2013-06-08
2013,06,08,16,Yes,9,1,2013-06-08
2013,06,08,16,Yes,10,16,2013-06-08
2013,06,08,16,Yes,10,24,2013-06-08
2013,06,08,16,Yes,10,2,2013-06-08
2013,06,08,16,Yes,10,4,2013-06-08
2013,06,23,23,Yes,12,3,2013-06-23
2013,06,23,23,Yes,13,17,2013-06-23
2013,06,23,23,Yes,18,2,2013-06-23
2013,06,23,23,Yes,18,1,2013-06-23
2013,06,23,23,Yes,18,78,2013-06-23
2013,06,23,23,Yes,19,6,2013-06-23
2013,06,23,25,Yes,19,119,2013-06-23
2013,06,23,25,Yes,18,65,2013-06-23
2013,06,24,27,No,13,4,2013-06-24
2013,06,24,27,No,13,13,2013-06-24
2013,06,24,27,No,17,15,2013-06-24
2013,06,24,27,No,16,10,2013-06-24
2013,06,24,27,No,18,45,2013-06-24
2013,06,24,27,No,17,20,2013-06-24
2013,06,24,22,No,20,40,2013-06-24
2013,06,24,22,No,18,6,2013-06-24
2013,06,24,22,No,18,10,2013-06-24
2013,07,03,26,No,17,17,2013-07-03
2013,07,03,26,No,16,12,2013-07-03
2013,07,03,26,No,16,28,2013-07-03
2013,07,03,26,No,17,24,2013-07-03
2013,07,03,26,No,19,13,2013-07-03
2013,07,03,26,No,19,7,2013-07-03
2013,07,07,28,Yes,20,11,2013-07-07
2013,07,07,28,Yes,18,75,2013-07-07
2013,07,10,24,Yes,17,21,2013-07-10
2013,07,10,24,Yes,18,13,2013-07-10
2013,07,10,24,Yes,24,8,2013-07-10
2013,07,10,24,Yes,24,8,2013-07-10
2013,07,10,24,Yes,23,7,2013-07-10
2013,07,10,23,Yes,26,62,2013-07-10
2013,07,10,23,Yes,16,37,2013-07-10
2013,07,10,23,Yes,16,17,2013-07-10
2013,07,11,20,No,15,14,2013-07-11
2013,07,11,20,No,16,20,2013-07-11
2013,07,11,20,No,18,5,2013-07-11
2013,07,11,20,No,20,40,2013-07-11
2013,07,11,20,No,18,30,2013-07-11
2013,07,11,20,No,18,45,2013-07-11
2013,07,11,20,No,12,7,2013-07-11
2013,07,11,20,No,14,80,2013-07-11
2012,08,14,21,Yes,18,4,2012-08-14
2012,08,14,21,Yes,16,16,2012-08-14
2012,08,14,21,Yes,17,12,2012-08-14
2012,08,14,21,Yes,18,8,2012-08-14
2012,08,14,21,Yes,18,5,2012-08-14
2012,08,14,21,Yes,21,26,2012-08-14
2012,08,14,21,Yes,18,4,2012-08-14
2012,08,14,21,Yes,17,5,2012-08-14
